"cueanexo","cuise","nombre","departamento","municipio","sector","ambito","oferta","grado","matricula","repitentes"
"540051800","0026","ESC. Nº 26: ""CENTENARIO DE JULIO""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","41","0"
"540051800","0026","ESC. Nº 26: ""CENTENARIO DE JULIO""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","39","3"
"540051900","1417","ESC. ADULTOS Nº 17","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","41",""
"540051900","1417","ESC. ADULTOS Nº 17","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","2do Año/Grado","28",""
"540051900","1417","ESC. ADULTOS Nº 17","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","5",""
"540051900","1417","ESC. ADULTOS Nº 17","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","15",""
"540051900","1417","ESC. ADULTOS Nº 17","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","16",""
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","1er Año/Grado","2","0"
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","2do Año/Grado","3","0"
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","3er Año/Grado","3","0"
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","4to Año/Grado","6","0"
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","5to Año/Grado","2","0"
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","6to Año/Grado","3","0"
"540052000","0199","ESC. Nº 199","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Rural Disperso","Común - Primaria de 7 años ","7mo Año/Grado","4","0"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","46","0"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","36","3"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","33","3"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","40","7"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","38","1"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","46","8"
"540052100","0027","ESC. Nº 27: ""BERNARDINO RIVADAVIA""","CONCEPCION","CONCEPCION DE LA SIERRA","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","49","3"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","40","0"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","35","2"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","29","10"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","45","4"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","41","4"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","23","1"
"540052200","0084","ESC. Nº 84: ""AURORA SOLIS DE  BARNATAN""","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","36","2"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","26","0"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","24","0"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","17","2"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","19","3"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","23","1"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","19","2"
"540052300","0788","ESC. Nº 788","OBERA","OBERA","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","19","1"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","1er Año/Grado","224",""
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Adultos-Formación Profesional/Capacitación Laboral","2do Año/Grado","39",""
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 4 años","42",""
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Jardín de infantes ","Sala de 5 años","50",""
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","1er Año/Grado","65","0"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","2do Año/Grado","50","0"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","3er Año/Grado","76","0"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","4to Año/Grado","57","0"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","5to Año/Grado","54","0"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","6to Año/Grado","59","3"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","58","1"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","1er Año/Grado","121","7"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","2do Año/Grado","115","4"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","3er Año/Grado","109","8"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","4to Año/Grado","87","2"
"540052400","0419","INST. ""VIRGEN DE ITATI""","CAPITAL","POSADAS","Privado","Urbano","Común - Secundaria Completa req. 7 años ","5to Año/Grado","90","0"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","40","4"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","43","7"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","52","17"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","53","14"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","43","6"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","49","10"
"540052500","0527","ESC. Nº 527","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","48","9"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","39","1"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","33","2"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","38","0"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","46","1"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","37","2"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","36","0"
"540052600","0528","ESC. Nº 528: ""RAMON GARCIA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","30","0"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","68","0"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","70","0"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","74","1"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","84","0"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","65","0"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","86","0"
"540052700","0504","ESC. Nº 504: ""PRIMERA JUNTA""","CAPITAL","POSADAS","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","65","0"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","1er Año/Grado","82","5"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","2do Año/Grado","90","5"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","3er Año/Grado","77","2"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","4to Año/Grado","105","3"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","5to Año/Grado","81","0"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","6to Año/Grado","78","0"
"540052800","0254","ESC. Nº 254: ""RAUL ERNESTO PORTA""","MONTECARLO","MONTECARLO","Estatal","Urbano","Común - Primaria de 7 años ","7mo Año/Grado","90","0"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","1er Año/Grado","5","0"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","2do Año/Grado","13","0"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","3er Año/Grado","12","2"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","4to Año/Grado","10","0"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","5to Año/Grado","15","0"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","6to Año/Grado","13","2"
"540052900","0156","ESC. Nº 156: ""EL GUATAMBU""","MONTECARLO","MONTECARLO","Estatal","Rural","Común - Primaria de 7 años ","7mo Año/Grado","13","2"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Jardín de infantes ","Sala de 4 años","23",""
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Jardín de infantes ","Sala de 5 años","27",""
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","1er Año/Grado","29","0"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","2do Año/Grado","37","4"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","3er Año/Grado","45","6"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","4to Año/Grado","29","5"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","5to Año/Grado","24","3"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","6to Año/Grado","25","2"
"540053000","1207","INST. ABORIGEN ""HOGAR PERUTI""","LIBERTADOR GRL SAN MARTIN","EL ALCAZAR","Privado","Rural","Común - Primaria de 7 años ","7mo Año/Grado","25","0"
"540053100","1810","B.O.P. Nº 29","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","1er Año/Grado","20","1"
"540053100","1810","B.O.P. Nº 29","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","2do Año/Grado","29","4"
"540053100","1810","B.O.P. Nº 29","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","3er Año/Grado","23","4"
"540053100","1810","B.O.P. Nº 29","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","4to Año/Grado","17","3"
"540053100","1810","B.O.P. Nº 29","MONTECARLO","CARAGUATAY","Estatal","Rural Disperso","Común - Secundaria Completa req. 7 años ","5to Año/Grado","16","2"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","1er Año/Grado","24","0"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","2do Año/Grado","21","0"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","3er Año/Grado","29","1"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","4to Año/Grado","22","1"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","5to Año/Grado","27","1"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","6to Año/Grado","19","1"
"540053300","0467","ESC. Nº 467: ""SEIFERT MORAS""","MONTECARLO","CARAGUATAY","Estatal","Rural","Común - Primaria de 7 años ","7mo Año/Grado","16","3"
"540053500","1431","ESC. ADULTOS Nº 31","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","267",""
"540053500","1431","ESC. ADULTOS Nº 31","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","1er Ciclo","7",""
"540053500","1431","ESC. ADULTOS Nº 31","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","2er Ciclo","6",""
"540053500","1431","ESC. ADULTOS Nº 31","CAPITAL","POSADAS","Estatal","Urbano","Adultos - Primaria ","3er Ciclo","11",""
"540053600","1595","B.O.P. Nº 08:  ""TRINCHERAS DE SAN JOSÉ""","CAPITAL","POSADAS","Estatal","Urbano","Adultos-Formación Profesional/Capacitación Laboral","Organización no graduada","17",""
